age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status,age_group,experience_level,language_proficiency,high_financial_status,total_experience_score,application_strength,has_support,has_dependents,processing_speed,age_experience_ratio
69,South Africa,Bachelor,5,6.3,20781,2,10,Student,Education,Divorced,0,0,0,1,21,Approved,55+,Mid,Low,0,9,0.11906587757468763,0,0,Fast,11.5
61,Germany,Bachelor,3,6.9,71578,1,3,Tourist,Tourism,Single,0,1,0,1,39,Approved,55+,Mid,Low,1,5,0.16954571677077157,0,0,Normal,15.25
45,France,Master,10,7.3,107821,1,2,Student,Education,Married,1,1,0,1,46,Rejected,36-45,Senior,Low,1,12,0.3217122746298947,0,1,Normal,4.090909090909091
60,Ireland,Bachelor,6,6.4,53380,3,13,Work,Employment,Married,2,1,1,1,76,Rejected,55+,Senior,Low,0,12,0.18210275401297923,0,1,Slow,8.571428571428571
33,India,Bachelor,4,7.5,76481,3,8,Family,Family Reunion,Widowed,2,1,0,1,18,Approved,26-35,Mid,Low,1,10,0.19250012943006764,0,1,Fast,6.6
42,Peru,Master,6,8.4,117275,4,12,Business,Business,Single,0,1,1,1,58,Approved,36-45,Senior,Low,1,14,0.28403399040664334,0,0,Normal,6.0
61,Rwanda,Bachelor,2,7.8,79165,1,5,Work,Employment,Married,2,0,0,1,36,Approved,55+,Entry,Low,1,4,0.1698436500314515,0,1,Normal,20.333333333333332
28,Slovakia,Bachelor,0,7.7,38058,2,4,Work,Employment,Married,2,1,1,0,53,Approved,26-35,Entry,Low,0,4,0.0802398543652879,0,1,Normal,28.0
26,Peru,Bachelor,2,6.2,29794,3,12,Student,Education,Married,2,0,0,0,92,Rejected,26-35,Entry,Low,0,8,0.09091858434569217,0,1,Very Slow,8.666666666666666
69,Colombia,PhD,13,9.0,89516,1,3,Business,Business,Single,0,0,1,1,52,Approved,55+,Expert,Low,1,15,0.34070866327214744,0,0,Normal,4.928571428571429
31,Tanzania,High School,2,5.8,13472,1,6,Work,Employment,Single,0,1,1,0,44,Rejected,26-35,Entry,Low,0,4,0.06521291660303022,0,0,Normal,10.333333333333334
37,Portugal,PhD,7,8.6,154840,3,5,Business,Business,Married,0,0,0,1,23,Approved,36-45,Senior,Low,1,13,0.35482676354938664,0,0,Fast,4.625
50,Greece,Bachelor,2,6.5,46957,0,3,Work,Employment,Married,0,1,1,1,91,Rejected,46-55,Entry,Low,0,2,0.11758692005622443,0,0,Very Slow,16.666666666666668
66,Sweden,High School,1,6.1,22044,4,7,Work,Employment,Married,0,1,1,1,42,Rejected,55+,Entry,Low,0,9,0.06518971781656653,0,0,Normal,33.0
41,Israel,High School,3,6.8,11317,0,2,Business,Business,Married,2,1,0,1,80,Rejected,36-45,Mid,Low,0,3,0.07877052722043752,0,1,Slow,10.25
21,Czech Republic,Bachelor,0,6.8,69068,2,7,Work,Employment,Single,0,1,1,1,52,Approved,18-25,Entry,Low,1,4,0.12409792057653328,0,0,Normal,21.0
39,Algeria,High School,1,6.8,18778,3,12,Family,Family Reunion,Single,0,1,0,1,49,Approved,36-45,Entry,Low,0,7,0.06238618204597873,0,0,Normal,19.5
65,Hungary,Master,18,6.5,98557,2,5,Work,Employment,Married,0,1,1,1,58,Approved,55+,Expert,Low,1,22,0.41574823651532844,0,0,Normal,3.4210526315789473
41,New Zealand,Bachelor,4,6.7,69062,0,6,Student,Education,Married,2,1,0,1,71,Rejected,36-45,Mid,Low,1,4,0.178961326036929,0,1,Slow,8.2
57,Argentina,Bachelor,4,6.5,26588,0,4,Tourist,Tourism,Divorced,0,0,0,1,55,Rejected,55+,Mid,Low,0,4,0.11459133879873365,0,0,Normal,11.4
62,Belgium,High School,1,5.5,10443,0,6,Tourist,Tourism,Married,2,1,0,0,63,Rejected,55+,Entry,Low,0,1,0.045972106526122866,0,1,Slow,31.0
68,South Africa,Master,10,7.8,74610,2,3,Work,Employment,Single,0,1,0,0,23,Approved,55+,Senior,Low,1,14,0.27334965170368797,0,0,Fast,6.181818181818182
55,Nigeria,Bachelor,0,7.4,48939,2,2,Work,Employment,Single,0,1,1,1,40,Approved,46-55,Entry,Low,0,4,0.09567646573080099,0,0,Normal,55.0
41,Canada,Master,3,7.3,76268,0,4,Business,Business,Married,3,1,1,0,44,Rejected,36-45,Mid,Low,1,3,0.17778723017066647,0,1,Normal,10.25
58,Kuwait,High School,1,5.7,6141,3,3,Student,Education,Divorced,0,1,0,1,12,Approved,55+,Entry,Low,0,7,0.04011313197466277,0,0,Fast,29.0
64,Peru,Bachelor,1,7.3,74698,2,2,Work,Employment,Married,3,1,1,1,39,Rejected,55+,Entry,Low,1,5,0.14784384288225227,0,1,Normal,32.0
21,Denmark,Bachelor,0,7.0,75370,4,7,Work,Employment,Single,0,1,1,1,25,Approved,18-25,Entry,Low,1,8,0.13415967269724494,0,0,Fast,21.0
32,Malaysia,High School,4,6.9,13036,2,8,Student,Education,Married,0,1,0,1,40,Approved,26-35,Mid,Low,0,8,0.0954445179894851,0,0,Normal,6.4
49,Ukraine,Bachelor,0,7.1,28556,4,14,Business,Business,Single,0,1,0,1,35,Approved,46-55,Entry,Low,0,8,0.06417365813377374,0,0,Normal,49.0
63,Russia,PhD,23,7.4,141532,2,3,Student,Education,Married,0,1,0,1,37,Approved,55+,Expert,Low,1,27,0.5519359367760006,0,0,Normal,2.625
56,Mexico,High School,3,6.8,15238,2,6,Student,Education,Married,2,1,0,0,28,Approved,55+,Mid,Low,0,7,0.08465747264495521,0,1,Fast,14.0
45,Pakistan,Master,15,6.6,53893,0,2,Student,Education,Single,0,1,0,1,84,Rejected,36-45,Expert,Low,0,15,0.3076108974939751,0,0,Slow,2.8125
55,Taiwan,Master,12,8.3,76593,0,2,Business,Business,Single,0,1,0,1,21,Approved,46-55,Expert,Low,1,12,0.3054131125601526,0,0,Fast,4.230769230769231
62,Hong Kong,Bachelor,3,6.0,22384,0,0,Business,Business,Single,0,1,0,1,75,Rejected,55+,Mid,Low,0,3,0.09298639689989102,0,0,Slow,15.5
48,Ukraine,Master,11,6.8,117949,4,15,Business,Business,Married,0,1,0,0,79,Rejected,46-55,Expert,Low,1,19,0.3492114436888605,0,0,Slow,4.0
25,Poland,Master,2,6.5,106624,3,11,Tourist,Tourism,Single,0,0,0,0,87,Rejected,18-25,Entry,Low,1,8,0.20717028466849075,0,0,Slow,8.333333333333334
18,Australia,Master,2,7.3,61281,3,8,Work,Employment,Single,0,1,1,1,66,Approved,18-25,Entry,Low,1,8,0.14149281300720407,0,0,Slow,6.0
36,Sri Lanka,Master,3,8.1,86092,3,4,Work,Employment,Single,0,1,1,1,59,Rejected,36-45,Mid,Low,1,9,0.19493687359083012,0,0,Normal,9.0
56,Israel,Bachelor,12,7.2,66132,2,10,Tourist,Tourism,Single,0,1,0,0,38,Rejected,55+,Expert,Low,1,16,0.28640708448418234,0,0,Normal,4.3076923076923075
53,Tanzania,Master,19,7.0,56237,3,7,Business,Business,Married,0,1,1,1,26,Approved,46-55,Expert,Low,0,25,0.3675025665982413,0,0,Fast,2.65
48,Japan,High School,2,5.5,20920,0,6,Work,Employment,Married,1,1,1,1,25,Approved,46-55,Entry,Low,0,2,0.07549526027092301,0,1,Fast,16.0
23,Myanmar,PhD,5,9.3,79008,2,4,Student,Education,Single,0,1,0,1,89,Rejected,18-25,Mid,Low,1,9,0.21548724233709288,0,0,Slow,3.8333333333333335
36,Norway,Bachelor,2,6.2,52441,1,5,Student,Education,Divorced,2,0,0,1,42,Approved,36-45,Entry,Low,0,4,0.12492053615111218,0,1,Normal,12.0
30,Taiwan,Bachelor,3,7.4,29821,0,4,Student,Education,Single,0,1,0,1,58,Approved,26-35,Mid,Low,0,3,0.10835222529115293,0,0,Normal,7.5
52,Belgium,High School,2,5.7,14083,0,4,Student,Education,Married,2,1,0,1,74,Rejected,46-55,Entry,Low,0,2,0.06583026515043656,0,1,Slow,17.333333333333332
39,Portugal,High School,3,6.5,27853,3,7,Tourist,Tourism,Single,0,1,0,0,49,Approved,36-45,Mid,Low,0,9,0.1026974921630094,0,0,Normal,9.75
30,Slovakia,Master,2,7.0,42100,1,6,Work,Employment,Married,0,0,1,1,36,Approved,26-35,Entry,Low,0,4,0.11179467472929701,0,0,Normal,10.0
64,Thailand,PhD,15,9.2,192473,3,12,Tourist,Tourism,Single,0,1,0,0,55,Approved,55+,Expert,Low,1,21,0.5234733552674156,0,0,Normal,4.0
29,Romania,Master,4,8.1,70116,4,12,Tourist,Tourism,Single,0,1,0,0,30,Approved,26-35,Mid,Low,1,12,0.18474378981592457,0,0,Fast,5.8
53,Bangladesh,Master,12,8.2,67606,0,7,Student,Education,Married,3,1,0,0,41,Approved,46-55,Expert,Low,1,12,0.29162013155272076,0,1,Normal,4.076923076923077
51,Chile,Bachelor,11,6.1,66681,0,6,Tourist,Tourism,Single,0,1,0,1,52,Rejected,46-55,Expert,Low,1,11,0.27013824347866605,0,0,Normal,4.25
58,Thailand,Bachelor,9,7.8,68152,1,3,Student,Education,Single,0,1,0,0,52,Approved,55+,Senior,Low,1,11,0.24986057948429885,0,0,Normal,5.8
60,Israel,Bachelor,7,7.4,62552,0,5,Work,Employment,Divorced,0,1,0,0,57,Approved,55+,Senior,Low,1,7,0.21266659539384275,0,0,Normal,7.5
51,South Africa,Bachelor,13,6.2,64605,1,6,Student,Education,Divorced,1,1,0,1,45,Rejected,46-55,Expert,Low,1,15,0.29490756725833467,0,1,Normal,3.642857142857143
62,Taiwan,High School,1,6.7,18979,3,8,Work,Employment,Widowed,2,1,1,1,39,Rejected,55+,Entry,Low,0,7,0.06238796119168852,0,1,Normal,31.0
42,Ghana,Master,7,6.5,98627,3,5,Tourist,Tourism,Single,0,1,0,0,21,Approved,36-45,Senior,Low,1,13,0.26412919579921773,0,0,Fast,5.25
51,Mexico,Bachelor,3,6.5,43360,2,8,Tourist,Tourism,Married,1,1,0,1,17,Approved,46-55,Mid,Low,0,7,0.12597952804620136,0,1,Fast,12.75
27,Australia,Bachelor,1,7.6,44532,1,4,Work,Employment,Divorced,1,1,1,1,23,Approved,26-35,Entry,Low,0,3,0.10345294880523105,0,1,Fast,13.5
30,Portugal,High School,2,6.9,7176,0,4,Student,Education,Single,0,0,0,1,62,Approved,26-35,Entry,Low,0,2,0.05906017281502631,0,0,Slow,10.0
56,Thailand,Master,19,7.8,91313,0,1,Business,Business,Single,0,1,1,0,19,Approved,55+,Expert,Low,1,19,0.4225652796077751,0,0,Fast,2.8
18,Thailand,High School,0,5.4,17996,2,9,Student,Education,Married,1,1,0,1,32,Approved,18-25,Entry,Low,0,4,0.04321899256812552,0,1,Normal,18.0
24,Poland,Master,2,8.1,114601,3,4,Work,Employment,Single,0,1,1,0,65,Rejected,18-25,Entry,Low,1,8,0.2239468630034506,0,0,Slow,8.0
44,Nepal,Bachelor,0,6.8,68407,2,9,Work,Employment,Divorced,1,1,1,1,36,Approved,36-45,Entry,Low,1,4,0.12310550258989565,0,1,Normal,44.0
69,Morocco,PhD,25,8.9,109976,4,12,Work,Employment,Single,0,1,1,1,42,Approved,55+,Expert,Low,1,33,0.5366443191849013,0,0,Normal,2.6538461538461537
37,Nigeria,Master,5,8.4,60466,3,11,Business,Business,Single,0,1,0,0,41,Approved,36-45,Mid,Low,1,11,0.18494849149256165,0,0,Normal,6.166666666666667
68,Slovakia,Bachelor,5,6.8,47127,4,9,Student,Education,Divorced,2,1,0,1,59,Rejected,55+,Mid,Low,0,13,0.16012146649443842,0,1,Normal,11.333333333333334
26,Kenya,Master,2,7.2,118958,0,2,Tourist,Tourism,Married,0,1,0,0,29,Approved,26-35,Entry,Low,1,2,0.22778841393806512,0,0,Fast,8.666666666666666
41,Jordan,Master,12,8.1,105942,1,7,Business,Business,Married,0,1,0,0,20,Approved,36-45,Expert,Low,1,14,0.3488773720001346,0,0,Fast,3.1538461538461537
37,Greece,Bachelor,0,7.5,20174,4,10,Student,Education,Single,0,1,0,0,61,Rejected,36-45,Entry,Low,0,8,0.05278901734104046,0,0,Slow,37.0
35,Spain,Master,2,8.4,77564,3,10,Tourist,Tourism,Single,0,1,0,1,42,Rejected,26-35,Entry,Low,1,8,0.1692399265872656,0,0,Normal,11.666666666666666
18,Myanmar,Master,2,6.9,107391,2,4,Student,Education,Divorced,1,1,0,0,71,Rejected,18-25,Entry,Low,1,6,0.2095218498662987,0,1,Slow,6.0
39,Slovakia,Master,9,8.4,51889,2,4,Work,Employment,Single,0,1,1,0,24,Approved,36-45,Senior,Low,0,13,0.2272434936799298,0,0,Fast,3.9
44,Indonesia,Master,15,7.7,40887,2,2,Work,Employment,Single,0,1,1,1,51,Approved,36-45,Expert,Low,0,19,0.2913838349611322,0,0,Normal,2.75
50,Turkey,Master,15,8.1,62931,4,11,Work,Employment,Married,1,1,1,1,31,Rejected,46-55,Expert,Low,1,23,0.32568044932942286,0,1,Normal,3.125
22,Chile,Bachelor,0,7.4,34256,2,2,Student,Education,Married,1,1,0,0,37,Rejected,18-25,Entry,Low,0,4,0.07363157420614068,0,1,Normal,22.0
55,Ukraine,High School,2,5.2,27547,2,10,Work,Employment,Married,2,1,1,1,48,Rejected,46-55,Entry,Low,0,6,0.08454496374663806,0,1,Normal,18.333333333333332
23,Romania,Master,2,7.7,85800,2,5,Work,Employment,Married,2,0,0,0,34,Approved,18-25,Entry,Low,1,6,0.17950536461744354,0,1,Normal,7.666666666666667
39,Finland,Master,7,7.8,95276,3,3,Work,Employment,Single,0,1,1,0,68,Rejected,36-45,Senior,Low,1,13,0.26299804198193677,0,0,Slow,4.875
62,Netherlands,Bachelor,5,6.2,36753,2,7,Work,Employment,Married,0,1,1,0,48,Approved,55+,Mid,Low,0,9,0.1427460592427306,0,0,Normal,10.333333333333334
26,Romania,High School,0,6.1,15409,1,4,Work,Employment,Married,2,1,1,1,50,Approved,26-35,Entry,Low,0,2,0.041434899782298626,0,1,Normal,26.0
63,Myanmar,High School,2,5.9,25285,1,1,Tourist,Tourism,Divorced,2,1,0,0,41,Rejected,55+,Entry,Low,0,4,0.08324882231581454,0,1,Normal,21.0
30,Netherlands,Bachelor,6,7.5,64781,2,2,Business,Business,Married,0,1,1,1,66,Rejected,26-35,Senior,Low,1,10,0.20252008754649775,0,0,Slow,4.285714285714286
26,Hungary,Master,2,8.2,103610,3,8,Student,Education,Single,0,1,0,1,71,Rejected,26-35,Entry,Low,1,8,0.20774509887162868,0,0,Slow,8.666666666666666
51,Kuwait,Bachelor,8,6.4,51957,4,14,Student,Education,Single,0,0,0,1,45,Rejected,46-55,Senior,Low,0,16,0.20755248466900847,0,0,Normal,5.666666666666667
67,India,PhD,9,9.0,173499,4,5,Business,Business,Single,0,0,1,1,18,Approved,55+,Senior,Low,1,17,0.4116273837782708,0,0,Fast,6.7
29,Serbia,Bachelor,0,6.7,46489,3,10,Tourist,Tourism,Married,3,1,0,0,74,Rejected,26-35,Entry,Low,0,6,0.08989806320846783,0,1,Slow,29.0
66,Bulgaria,PhD,25,9.3,77413,2,4,Work,Employment,Divorced,2,1,1,1,25,Approved,55+,Expert,Low,1,29,0.488954596191132,0,1,Fast,2.5384615384615383
39,Rwanda,Bachelor,12,7.4,52115,4,4,Tourist,Tourism,Married,0,1,0,1,31,Approved,36-45,Expert,Low,0,20,0.2659621178900828,0,0,Normal,3.0
50,Malaysia,High School,1,6.8,26113,1,7,Work,Employment,Single,0,1,1,1,33,Approved,46-55,Entry,Low,0,3,0.07339886878120883,0,0,Normal,25.0
32,Chile,Master,2,7.3,76320,2,4,Tourist,Tourism,Widowed,0,1,0,1,22,Approved,26-35,Entry,Low,1,6,0.16407219893919114,0,0,Fast,10.666666666666666
18,Japan,High School,0,6.4,9927,4,16,Student,Education,Divorced,0,1,0,1,20,Approved,18-25,Entry,Low,0,8,0.03410428646498011,0,0,Fast,18.0
66,Austria,Master,12,6.6,90940,2,6,Work,Employment,Married,1,1,1,1,22,Approved,55+,Expert,Low,1,16,0.3218535374531787,0,1,Fast,5.076923076923077
39,France,Bachelor,8,7.1,31676,2,4,Business,Business,Single,0,0,1,1,54,Approved,36-45,Senior,Low,0,12,0.17920281872801308,0,0,Normal,4.333333333333333
35,Finland,Bachelor,7,7.8,22763,0,7,Family,Family Reunion,Single,0,1,0,0,16,Approved,26-35,Senior,Low,0,7,0.15412783704236765,0,0,Fast,4.375
30,Portugal,PhD,5,9.4,139698,2,7,Tourist,Tourism,Single,0,1,0,0,24,Approved,26-35,Mid,Low,1,9,0.3069065276760314,0,0,Fast,5.0
48,Malaysia,Bachelor,0,6.7,20670,3,4,Tourist,Tourism,Married,0,1,0,0,53,Approved,46-55,Entry,Low,0,6,0.05113370617821485,0,0,Normal,48.0
56,Bulgaria,Master,13,8.0,75931,0,6,Business,Business,Single,0,1,1,1,40,Approved,55+,Expert,Low,1,13,0.31731229663300625,0,0,Normal,4.0
53,Saudi Arabia,Bachelor,12,7.4,71727,2,10,Work,Employment,Married,3,1,1,1,25,Approved,46-55,Expert,Low,1,16,0.2954073547341636,0,1,Fast,4.076923076923077
43,China,High School,1,6.9,18680,0,6,Tourist,Tourism,Single,0,1,0,1,62,Rejected,36-45,Entry,Low,0,1,0.06253904594508541,0,0,Slow,21.5
38,Turkey,Master,11,7.8,83395,3,12,Tourist,Tourism,Married,3,1,0,0,31,Approved,36-45,Expert,Low,1,17,0.3003324556249013,0,1,Normal,3.1666666666666665
38,Hong Kong,Master,3,8.1,42103,2,9,Work,Employment,Married,1,0,1,1,62,Rejected,36-45,Mid,Low,0,7,0.12889228234392675,0,1,Slow,9.5
55,Sweden,Master,11,6.5,63386,2,2,Family,Family Reunion,Divorced,0,1,0,1,49,Approved,46-55,Expert,Low,1,15,0.2663911674333241,0,0,Normal,4.583333333333333
39,Canada,High School,0,6.5,27431,2,4,Business,Business,Divorced,2,1,0,1,48,Rejected,36-45,Entry,Low,0,4,0.06068459575106974,0,1,Normal,39.0
60,Jordan,Master,17,7.7,73418,1,7,Tourist,Tourism,Single,0,1,0,0,13,Approved,55+,Expert,Low,1,19,0.3678117204103451,0,0,Fast,3.3333333333333335
66,Germany,Master,12,8.4,70908,1,3,Tourist,Tourism,Married,2,1,0,0,35,Approved,55+,Expert,Low,1,14,0.29717771731955506,0,1,Normal,5.076923076923077
42,Switzerland,Bachelor,6,7.2,38062,3,8,Student,Education,Single,0,1,0,1,48,Approved,36-45,Senior,Low,0,12,0.16150448061008155,0,0,Normal,6.0
65,Taiwan,Master,13,7.4,44627,2,9,Family,Family Reunion,Married,1,1,0,1,50,Approved,55+,Expert,Low,0,17,0.26851282211908084,0,1,Normal,4.642857142857143
43,Tanzania,High School,3,5.1,17583,1,6,Business,Business,Married,1,1,1,0,59,Approved,36-45,Mid,Low,0,5,0.08307822934490265,0,1,Normal,10.75
64,Hungary,Bachelor,7,7.8,49768,2,4,Work,Employment,Married,2,1,1,1,90,Rejected,55+,Senior,Low,0,11,0.19467284117118683,0,1,Slow,8.0
63,Peru,Bachelor,11,7.6,55903,1,6,Work,Employment,Single,0,1,1,1,30,Approved,55+,Expert,Low,0,13,0.2584562751579694,0,0,Fast,5.25
55,Vietnam,High School,3,6.9,19119,3,10,Work,Employment,Single,0,1,1,1,25,Approved,46-55,Mid,Low,0,9,0.09078436251808784,0,0,Fast,13.75
45,Norway,Bachelor,3,6.4,31349,3,4,Work,Employment,Single,0,0,1,0,89,Rejected,36-45,Mid,Low,0,9,0.10764634735406113,0,0,Slow,11.25
45,Netherlands,Master,7,8.1,59583,2,8,Work,Employment,Single,0,1,1,1,51,Approved,36-45,Senior,Low,0,11,0.21030897209228883,0,0,Normal,5.625
39,Turkey,Bachelor,11,7.6,41902,1,7,Work,Employment,Married,3,1,0,1,40,Approved,36-45,Expert,Low,0,13,0.23743533078442386,0,1,Normal,3.25
35,Rwanda,Bachelor,2,7.3,51480,2,3,Work,Employment,Married,3,0,1,1,26,Approved,26-35,Entry,Low,0,6,0.12677770152908682,0,1,Fast,11.666666666666666
54,Philippines,Master,15,7.8,86151,0,4,Tourist,Tourism,Married,1,1,0,0,18,Approved,46-55,Expert,Low,1,15,0.3596426969084334,0,1,Fast,3.375
20,Ukraine,Master,2,7.6,103293,0,5,Student,Education,Married,2,1,0,1,46,Approved,18-25,Entry,Low,1,2,0.2054691586269023,0,1,Normal,6.666666666666667
69,France,Bachelor,3,6.5,31669,3,12,Tourist,Tourism,Married,0,1,0,0,19,Approved,55+,Mid,Low,0,9,0.10842679176514138,0,0,Fast,17.25
30,Thailand,Bachelor,2,6.1,31949,2,8,Work,Employment,Single,0,1,1,1,54,Rejected,26-35,Entry,Low,0,6,0.09385407717656073,0,0,Normal,10.0
56,Turkey,Master,19,6.8,70676,4,10,Tourist,Tourism,Single,0,1,0,0,62,Approved,55+,Expert,Low,1,27,0.38858111925945293,0,0,Slow,2.8
40,Greece,Bachelor,8,7.7,39456,3,5,Tourist,Tourism,Divorced,2,1,0,0,84,Rejected,36-45,Senior,Low,0,14,0.19268362347240162,0,1,Slow,4.444444444444445
25,Tanzania,PhD,5,8.5,112265,2,8,Work,Employment,Married,0,1,1,0,85,Rejected,18-25,Mid,Low,1,9,0.2630189291473924,0,0,Slow,4.166666666666667
39,Denmark,Bachelor,2,7.0,45832,0,2,Student,Education,Married,0,1,0,0,51,Rejected,36-45,Entry,Low,0,2,0.11739785767352041,0,0,Normal,13.0
45,Thailand,Master,3,7.7,118116,2,5,Tourist,Tourism,Single,0,1,0,0,80,Rejected,36-45,Mid,Low,1,7,0.2418173480296861,0,0,Slow,11.25
49,Serbia,PhD,7,7.4,64992,1,2,Family,Family Reunion,Single,0,1,0,1,79,Rejected,46-55,Senior,Low,1,9,0.21632998402832965,0,0,Slow,6.125
21,Canada,High School,2,5.3,28181,4,12,Business,Business,Single,0,0,0,0,49,Rejected,18-25,Entry,Low,0,10,0.0857968442360908,0,0,Normal,7.0
57,Vietnam,Bachelor,2,7.5,30703,0,6,Student,Education,Single,0,1,0,1,66,Rejected,55+,Entry,Low,0,2,0.09618334675091701,0,0,Slow,19.0
37,Indonesia,PhD,7,7.3,64765,2,6,Student,Education,Single,0,0,0,1,64,Rejected,36-45,Senior,Low,1,11,0.21568916877421962,0,0,Slow,4.625
32,Greece,Master,2,7.3,75440,2,8,Tourist,Tourism,Married,3,1,0,1,14,Approved,26-35,Entry,Low,1,6,0.16275097680872047,0,1,Fast,10.666666666666666
67,Vietnam,Bachelor,6,6.5,40671,4,13,Student,Education,Single,0,0,0,1,59,Rejected,55+,Senior,Low,0,14,0.16332160394917022,0,0,Normal,9.571428571428571
26,Croatia,Master,2,6.6,45898,3,9,Work,Employment,Married,0,1,1,0,47,Approved,26-35,Entry,Low,0,8,0.11629694933330571,0,0,Normal,8.666666666666666
56,Bulgaria,Bachelor,6,6.2,76152,3,3,Student,Education,Single,0,1,0,0,62,Approved,55+,Senior,Low,1,12,0.21569237941647748,0,0,Slow,8.0
38,Ukraine,Bachelor,7,6.3,75056,0,5,Work,Employment,Single,0,1,0,1,83,Rejected,36-45,Senior,Low,1,7,0.22813996075680348,0,0,Slow,4.75
64,Tanzania,Master,14,7.4,49460,2,7,Tourist,Tourism,Married,2,1,0,0,18,Approved,55+,Expert,Low,0,18,0.2895621375634531,0,1,Fast,4.266666666666667
37,Philippines,Bachelor,1,6.7,25368,4,10,Student,Education,Married,2,1,0,0,62,Approved,36-45,Entry,Low,0,9,0.07198033413666262,0,1,Slow,18.5
52,Argentina,Bachelor,9,7.7,38279,4,16,Student,Education,Married,0,1,0,0,45,Rejected,46-55,Senior,Low,0,17,0.20470959232117297,0,0,Normal,5.2
54,Nepal,Master,17,6.6,45313,2,7,Work,Employment,Single,0,1,1,0,38,Rejected,46-55,Expert,Low,0,21,0.32231518861843755,0,0,Normal,3.0
61,Slovakia,Bachelor,5,7.1,58084,4,16,Student,Education,Single,0,1,0,1,46,Approved,55+,Mid,Low,0,13,0.17747218340758308,0,0,Normal,10.166666666666666
63,Brazil,Master,11,8.2,90599,1,1,Work,Employment,Married,2,1,1,1,52,Approved,55+,Expert,Low,1,13,0.3123484604293454,0,1,Normal,5.25
49,Brazil,Bachelor,2,6.7,69877,2,7,Work,Employment,Single,0,1,1,1,44,Rejected,46-55,Entry,Low,1,6,0.15259875099984727,0,0,Normal,16.333333333333332
29,Colombia,Master,2,6.9,118537,2,6,Work,Employment,Single,0,1,1,1,43,Approved,26-35,Entry,Low,1,6,0.22625632925973765,0,0,Normal,9.666666666666666
31,Bulgaria,Bachelor,8,7.3,28307,1,2,Work,Employment,Married,0,1,0,1,22,Approved,26-35,Senior,Low,0,10,0.1747446399126088,0,0,Fast,3.4444444444444446
59,Switzerland,Bachelor,2,6.8,70164,2,7,Tourist,Tourism,Single,0,1,0,0,91,Rejected,55+,Entry,Low,1,6,0.15332964958103487,0,0,Very Slow,19.666666666666668
21,China,High School,2,5.5,23286,3,13,Business,Business,Married,0,0,0,0,50,Approved,18-25,Entry,Low,0,8,0.07904754613534762,0,0,Normal,7.0
45,Belgium,Master,17,7.2,106630,4,7,Student,Education,Single,0,1,0,1,42,Approved,36-45,Expert,Low,1,25,0.4161758447253364,0,0,Normal,2.5
59,Russia,Master,7,7.2,43969,1,5,Business,Business,Married,1,1,1,0,43,Approved,55+,Senior,Low,0,9,0.18416628760914194,0,1,Normal,7.375
53,Ukraine,Bachelor,8,6.5,34226,3,11,Work,Employment,Single,0,0,1,0,39,Rejected,46-55,Senior,Low,0,14,0.1812313601288088,0,0,Normal,5.888888888888889
39,Bulgaria,High School,4,7.0,26097,3,5,Work,Employment,Widowed,0,1,1,1,42,Approved,36-45,Mid,Low,0,10,0.1153541569054824,0,0,Normal,7.8
69,Vietnam,Bachelor,0,7.0,60975,4,14,Work,Employment,Single,0,1,0,0,35,Approved,55+,Entry,Low,1,8,0.11254718114255687,0,0,Normal,69.0
34,Israel,Master,8,7.0,88899,3,5,Work,Employment,Married,0,0,1,1,36,Approved,26-35,Senior,Low,1,14,0.264816789150654,0,0,Normal,3.7777777777777777
19,Norway,Master,2,7.4,96997,3,11,Work,Employment,Married,0,1,1,1,65,Approved,18-25,Entry,Low,1,8,0.19541641483889838,0,0,Slow,6.333333333333333
54,Ukraine,High School,2,6.5,15401,1,1,Business,Business,Married,0,1,0,1,77,Rejected,46-55,Entry,Low,0,4,0.07020909556857334,0,0,Slow,18.0
37,UK,Master,5,6.8,53210,1,7,Business,Business,Single,0,1,0,1,53,Approved,36-45,Mid,Low,0,7,0.169254414471317,0,0,Normal,6.166666666666667
41,Russia,High School,1,5.3,26153,1,4,Work,Employment,Single,0,1,1,1,67,Rejected,36-45,Entry,Low,0,3,0.06895892433259385,0,0,Slow,20.5
42,Taiwan,Master,7,7.1,97823,4,14,Work,Employment,Married,2,1,1,1,26,Approved,36-45,Senior,Low,1,15,0.2647220792163786,0,1,Fast,5.25
33,Colombia,High School,3,6.8,11638,3,4,Work,Employment,Single,0,1,1,1,52,Approved,26-35,Mid,Low,0,9,0.0792524730203024,0,0,Normal,8.25
48,Thailand,Master,9,8.3,83298,4,12,Student,Education,Single,0,1,0,1,23,Approved,46-55,Senior,Low,1,17,0.2741006140162409,0,0,Fast,4.8
18,Italy,High School,0,7.0,22751,2,7,Business,Business,Single,0,1,1,1,15,Approved,18-25,Entry,Low,0,4,0.0551580962390211,0,0,Fast,18.0
34,Jordan,Master,6,7.9,109280,2,4,Tourist,Tourism,Married,3,1,0,0,10,Approved,26-35,Senior,Low,1,10,0.27053038707356025,0,1,Fast,4.857142857142857
36,Portugal,Master,10,7.1,83059,4,16,Business,Business,Married,1,1,0,0,37,Approved,36-45,Senior,Low,1,18,0.2839348855449912,0,1,Normal,3.272727272727273
