age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status
45,Thailand,Master,3,7.7,118116,2,5,Tourist,Tourism,Single,0,1,0,0,80,Rejected
49,Serbia,PhD,7,7.4,64992,1,2,Family,Family Reunion,Single,0,1,0,1,79,Rejected
21,Canada,High School,2,5.3,28181,4,12,Business,Business,Single,0,0,0,0,49,Rejected
57,Vietnam,Bachelor,2,7.5,30703,0,6,Student,Education,Single,0,1,0,1,66,Rejected
37,Indonesia,PhD,7,7.3,64765,2,6,Student,Education,Single,0,0,0,1,64,Rejected
32,Greece,Master,2,7.3,75440,2,8,Tourist,Tourism,Married,3,1,0,1,14,Approved
67,Vietnam,Bachelor,6,6.5,40671,4,13,Student,Education,Single,0,0,0,1,59,Rejected
26,Croatia,Master,2,6.6,45898,3,9,Work,Employment,Married,0,1,1,0,47,Approved
56,Bulgaria,Bachelor,6,6.2,76152,3,3,Student,Education,Single,0,1,0,0,62,Approved
38,Ukraine,Bachelor,7,6.3,75056,0,5,Work,Employment,Single,0,1,0,1,83,Rejected
64,Tanzania,Master,14,7.4,49460,2,7,Tourist,Tourism,Married,2,1,0,0,18,Approved
37,Philippines,Bachelor,1,6.7,25368,4,10,Student,Education,Married,2,1,0,0,62,Approved
52,Argentina,Bachelor,9,7.7,38279,4,16,Student,Education,Married,0,1,0,0,45,Rejected
54,Nepal,Master,17,6.6,45313,2,7,Work,Employment,Single,0,1,1,0,38,Rejected
61,Slovakia,Bachelor,5,7.1,58084,4,16,Student,Education,Single,0,1,0,1,46,Approved
63,Brazil,Master,11,8.2,90599,1,1,Work,Employment,Married,2,1,1,1,52,Approved
49,Brazil,Bachelor,2,6.7,69877,2,7,Work,Employment,Single,0,1,1,1,44,Rejected
29,Colombia,Master,2,6.9,118537,2,6,Work,Employment,Single,0,1,1,1,43,Approved
31,Bulgaria,Bachelor,8,7.3,28307,1,2,Work,Employment,Married,0,1,0,1,22,Approved
59,Switzerland,Bachelor,2,6.8,70164,2,7,Tourist,Tourism,Single,0,1,0,0,91,Rejected
21,China,High School,2,5.5,23286,3,13,Business,Business,Married,0,0,0,0,50,Approved
45,Belgium,Master,17,7.2,106630,4,7,Student,Education,Single,0,1,0,1,42,Approved
59,Russia,Master,7,7.2,43969,1,5,Business,Business,Married,1,1,1,0,43,Approved
53,Ukraine,Bachelor,8,6.5,34226,3,11,Work,Employment,Single,0,0,1,0,39,Rejected
39,Bulgaria,High School,4,7.0,26097,3,5,Work,Employment,Widowed,0,1,1,1,42,Approved
69,Vietnam,Bachelor,0,7.0,60975,4,14,Work,Employment,Single,0,1,0,0,35,Approved
34,Israel,Master,8,7.0,88899,3,5,Work,Employment,Married,0,0,1,1,36,Approved
19,Norway,Master,2,7.4,96997,3,11,Work,Employment,Married,0,1,1,1,65,Approved
54,Ukraine,High School,2,6.5,15401,1,1,Business,Business,Married,0,1,0,1,77,Rejected
37,UK,Master,5,6.8,53210,1,7,Business,Business,Single,0,1,0,1,53,Approved
41,Russia,High School,1,5.3,26153,1,4,Work,Employment,Single,0,1,1,1,67,Rejected
42,Taiwan,Master,7,7.1,97823,4,14,Work,Employment,Married,2,1,1,1,26,Approved
33,Colombia,High School,3,6.8,11638,3,4,Work,Employment,Single,0,1,1,1,52,Approved
48,Thailand,Master,9,8.3,83298,4,12,Student,Education,Single,0,1,0,1,23,Approved
18,Italy,High School,0,7.0,22751,2,7,Business,Business,Single,0,1,1,1,15,Approved
34,Jordan,Master,6,7.9,109280,2,4,Tourist,Tourism,Married,3,1,0,0,10,Approved
36,Portugal,Master,10,7.1,83059,4,16,Business,Business,Married,1,1,0,0,37,Approved
60,Chile,Master,17,6.7,110411,2,7,Student,Education,Married,1,1,0,0,53,Approved
52,Tanzania,Master,8,7.8,100739,0,3,Tourist,Tourism,Married,2,1,0,0,36,Approved
30,Switzerland,Bachelor,2,7.9,34342,1,3,Student,Education,Married,0,0,0,1,73,Rejected
53,Colombia,Bachelor,0,6.2,38157,3,10,Family,Family Reunion,Married,2,1,0,0,52,Approved
40,Bangladesh,Master,10,6.9,40390,4,5,Student,Education,Widowed,0,1,0,0,31,Approved
21,Spain,Master,2,6.6,109922,4,11,Business,Business,Single,0,1,1,0,47,Rejected
45,Ecuador,High School,2,5.7,25900,0,6,Business,Business,Single,0,1,1,1,25,Approved
19,Indonesia,Master,2,7.1,113984,1,2,Family,Family Reunion,Married,1,1,0,1,48,Rejected
54,Ghana,Master,11,7.5,96548,3,8,Tourist,Tourism,Divorced,1,0,0,0,62,Rejected
32,China,Master,7,6.8,98502,2,3,Student,Education,Single,0,1,0,0,25,Approved
35,Nepal,Bachelor,5,6.4,38565,1,1,Student,Education,Married,2,1,0,0,55,Approved
26,Bulgaria,Bachelor,2,7.6,55892,2,8,Student,Education,Single,0,0,0,1,35,Approved
52,Philippines,Bachelor,12,7.0,29095,1,4,Student,Education,Divorced,2,0,0,0,41,Rejected
65,Egypt,Master,8,6.7,93473,0,5,Student,Education,Widowed,0,1,0,1,35,Approved
42,Denmark,Bachelor,9,7.5,23917,0,3,Student,Education,Single,0,1,0,1,56,Rejected
60,Chile,High School,0,5.1,6079,2,10,Student,Education,Single,0,1,0,0,60,Approved
20,Poland,Master,2,7.1,108876,4,12,Work,Employment,Married,1,1,1,0,35,Approved
30,Czech Republic,Master,2,7.9,69709,4,15,Student,Education,Widowed,2,1,0,1,47,Approved
29,Czech Republic,Bachelor,0,7.7,72090,3,3,Family,Family Reunion,Married,2,1,0,1,27,Approved
40,Switzerland,High School,2,5.8,7887,3,9,Business,Business,Married,0,1,1,1,37,Approved
60,Morocco,Master,19,7.7,61398,2,3,Work,Employment,Divorced,2,1,1,0,25,Approved
26,Slovakia,Master,2,7.7,119436,0,6,Work,Employment,Married,3,1,1,0,55,Approved
28,Canada,High School,1,6.9,10622,4,6,Work,Employment,Single,0,1,0,1,57,Approved
18,Algeria,High School,0,6.2,17632,1,5,Business,Business,Divorced,2,1,0,1,47,Approved
51,Czech Republic,Bachelor,12,7.2,25753,0,7,Work,Employment,Single,0,1,1,1,36,Approved
26,South Africa,Bachelor,0,7.6,78755,0,7,Work,Employment,Divorced,0,1,1,1,38,Rejected
30,Brazil,PhD,5,7.7,60066,0,5,Work,Employment,Married,0,1,1,0,55,Approved
26,Greece,Bachelor,3,6.4,79175,4,10,Student,Education,Married,0,1,0,0,87,Rejected
34,China,PhD,5,8.6,61605,2,4,Student,Education,Single,0,1,0,1,44,Approved
33,Nepal,Master,4,8.2,96240,2,7,Tourist,Tourism,Single,0,1,0,0,80,Rejected
68,Tanzania,High School,2,6.8,23604,4,10,Business,Business,Married,3,0,1,0,54,Rejected
34,Netherlands,Master,4,7.1,53386,4,6,Family,Family Reunion,Married,3,1,0,1,80,Rejected
37,Croatia,Master,9,7.9,84066,2,4,Work,Employment,Widowed,2,1,0,1,40,Approved
28,Germany,Bachelor,3,7.2,74970,0,2,Tourist,Tourism,Single,0,1,0,1,57,Rejected
31,Kuwait,Master,2,7.1,87766,1,2,Work,Employment,Divorced,2,1,1,0,31,Approved
20,Saudi Arabia,PhD,5,8.9,127443,0,4,Family,Family Reunion,Single,0,1,0,1,48,Approved
35,Ethiopia,Master,10,6.8,93639,2,7,Student,Education,Married,0,1,0,1,34,Approved
54,Sri Lanka,Master,12,7.4,91702,1,4,Student,Education,Married,1,1,0,0,46,Rejected
68,New Zealand,Bachelor,8,6.2,44426,3,8,Business,Business,Single,0,0,1,0,32,Approved
24,Israel,Bachelor,1,7.0,23153,2,2,Tourist,Tourism,Married,3,1,0,0,44,Approved
67,Hungary,Master,14,8.0,77052,1,1,Business,Business,Single,0,1,1,0,17,Approved
24,Ghana,PhD,5,7.6,76576,3,3,Business,Business,Married,1,1,0,1,56,Approved
68,Hungary,Master,7,8.5,88821,0,0,Work,Employment,Single,0,1,0,0,57,Approved
47,Ukraine,PhD,7,7.8,197152,1,7,Family,Family Reunion,Married,2,1,0,1,36,Approved
20,Hungary,Bachelor,0,6.0,47761,4,4,Business,Business,Single,0,1,1,0,30,Approved
61,UAE,Bachelor,11,7.5,69737,2,2,Business,Business,Single,0,1,1,0,59,Approved
21,Sri Lanka,Bachelor,0,6.3,44700,0,4,Business,Business,Married,0,1,1,1,35,Rejected
36,Ghana,Bachelor,6,6.5,49062,3,13,Student,Education,Single,0,1,0,0,17,Approved
50,Canada,Bachelor,9,7.5,67682,4,5,Student,Education,Married,2,1,0,1,39,Approved
24,India,Master,2,8.4,75398,1,2,Tourist,Tourism,Married,3,0,0,0,48,Approved
29,Hungary,Master,3,8.1,111376,2,3,Student,Education,Married,1,1,0,0,34,Approved
28,Algeria,Master,3,6.9,72167,0,0,Work,Employment,Single,0,1,1,1,28,Rejected
34,Denmark,PhD,5,8.9,138518,4,11,Work,Employment,Single,0,1,1,1,34,Approved
31,Norway,High School,2,6.5,13055,2,10,Work,Employment,Single,0,1,1,0,43,Approved
43,Poland,Bachelor,4,6.4,31049,2,2,Work,Employment,Married,2,1,1,1,66,Rejected
69,Bangladesh,Bachelor,7,7.7,34141,0,0,Work,Employment,Married,3,1,0,1,28,Approved
33,Ethiopia,Master,3,7.7,80096,1,1,Student,Education,Married,3,1,0,0,26,Approved
61,Malaysia,Bachelor,0,7.4,46327,1,4,Work,Employment,Widowed,1,0,1,0,28,Approved
34,Sweden,Master,4,8.4,47489,3,5,Work,Employment,Single,0,1,1,0,24,Approved
47,Finland,Bachelor,2,6.7,43706,4,14,Work,Employment,Married,2,1,1,1,36,Approved
54,Egypt,Master,18,7.5,106708,0,2,Tourist,Tourism,Single,0,1,0,1,27,Approved
29,Canada,Bachelor,0,7.6,21936,0,2,Work,Employment,Single,0,1,1,1,55,Approved
39,Brazil,Master,13,8.0,90017,4,6,Student,Education,Single,0,1,0,0,25,Approved
27,Mexico,Master,2,7.5,98095,1,5,Business,Business,Single,0,1,0,0,23,Approved
18,Poland,Master,2,7.4,78729,1,6,Student,Education,Single,0,1,0,1,24,Approved
38,Slovakia,Bachelor,10,7.6,22779,0,3,Business,Business,Married,1,1,0,0,56,Approved
43,Algeria,High School,3,5.8,13534,4,10,Student,Education,Single,0,1,0,1,47,Approved
68,Ghana,Bachelor,12,7.8,36692,1,7,Tourist,Tourism,Single,0,1,0,1,78,Rejected
57,Nepal,Master,17,7.1,73313,4,12,Student,Education,Married,0,1,0,1,32,Approved
43,Bulgaria,Bachelor,10,7.5,43121,4,8,Tourist,Tourism,Single,0,1,0,0,54,Rejected
33,Morocco,Master,8,8.3,45636,2,5,Tourist,Tourism,Married,1,1,0,0,18,Approved
45,South Korea,Bachelor,3,7.5,47200,3,13,Tourist,Tourism,Married,2,1,0,1,49,Approved
44,Ireland,Bachelor,13,7.5,24711,4,13,Work,Employment,Widowed,0,0,1,1,81,Rejected
45,Hungary,High School,1,6.5,24049,4,13,Student,Education,Widowed,0,1,0,1,38,Rejected
68,Spain,Master,6,7.3,77045,2,7,Family,Family Reunion,Married,3,1,0,1,48,Approved
53,Lebanon,Master,12,8.4,117814,1,1,Student,Education,Divorced,2,1,0,1,68,Approved
29,Myanmar,Bachelor,1,6.2,69402,2,9,Student,Education,Single,0,1,0,1,67,Rejected
66,Croatia,Bachelor,1,7.9,23815,2,3,Business,Business,Married,0,1,0,0,33,Rejected
33,Qatar,Bachelor,2,7.4,26997,1,1,Family,Family Reunion,Married,3,1,0,1,45,Approved
61,Singapore,Bachelor,3,6.1,75963,4,8,Work,Employment,Single,0,1,1,1,48,Approved
37,Greece,PhD,5,7.4,175267,2,3,Business,Business,Single,0,1,0,1,24,Approved
27,Serbia,Master,2,6.7,108685,4,8,Work,Employment,Married,1,1,0,0,57,Approved
36,Denmark,High School,0,6.1,8626,0,3,Student,Education,Married,1,1,0,0,68,Rejected
63,Peru,Bachelor,4,6.3,66609,0,4,Business,Business,Divorced,1,1,1,1,17,Approved
42,Czech Republic,High School,1,5.6,29502,2,6,Student,Education,Single,0,0,0,1,51,Rejected
59,Germany,PhD,19,8.3,86128,4,10,Business,Business,Married,2,1,1,0,52,Approved
42,Myanmar,High School,4,5.5,13498,4,5,Work,Employment,Married,1,1,1,0,26,Approved
32,South Korea,Bachelor,7,6.7,69570,2,4,Work,Employment,Married,0,1,1,0,54,Approved
56,Ghana,Master,19,7.8,69777,3,10,Student,Education,Single,0,1,0,1,57,Approved
26,Tanzania,PhD,5,7.6,186683,3,9,Family,Family Reunion,Widowed,1,1,0,1,37,Approved
65,Peru,Bachelor,14,6.8,34336,0,6,Student,Education,Single,0,1,0,0,29,Approved
35,Jordan,Bachelor,9,7.6,30566,0,6,Business,Business,Married,1,0,0,1,87,Rejected
68,Japan,Master,19,7.3,70111,2,4,Work,Employment,Single,0,1,1,0,28,Approved
19,Brazil,High School,0,5.5,29274,4,13,Work,Employment,Married,1,1,1,0,30,Rejected
54,Ireland,Master,13,7.4,108931,4,14,Tourist,Tourism,Single,0,1,0,0,14,Approved
30,Greece,Bachelor,2,7.5,29582,2,8,Business,Business,Single,0,1,1,1,42,Rejected
58,Slovakia,Master,11,6.8,43407,4,6,Student,Education,Married,2,1,0,0,30,Approved
69,Japan,Bachelor,12,7.0,57953,0,6,Student,Education,Single,0,1,0,0,24,Approved
34,Portugal,Master,4,7.7,90341,1,6,Tourist,Tourism,Married,0,1,0,0,42,Approved
67,Pakistan,High School,4,6.7,17018,1,7,Work,Employment,Married,0,0,1,1,69,Rejected
19,Turkey,Bachelor,0,7.3,34516,4,7,Tourist,Tourism,Single,0,0,0,0,20,Approved
64,Austria,High School,3,6.2,27414,1,7,Student,Education,Single,0,1,0,1,53,Approved
20,Qatar,Master,2,8.5,78090,2,2,Business,Business,Married,2,0,1,1,88,Rejected
18,Kuwait,High School,0,7.0,12210,3,5,Work,Employment,Married,0,1,0,0,12,Approved
55,UAE,PhD,8,8.3,125584,0,2,Student,Education,Single,0,1,0,0,60,Approved
43,Tanzania,Bachelor,0,6.0,77602,3,10,Family,Family Reunion,Married,1,1,0,1,87,Rejected
55,Netherlands,PhD,5,8.4,107636,2,7,Business,Business,Single,0,1,1,0,43,Approved
65,Egypt,High School,4,6.5,17067,3,8,Student,Education,Married,0,1,0,1,54,Approved
55,Singapore,Master,10,7.1,93463,4,13,Student,Education,Single,0,1,0,0,44,Approved
59,Bangladesh,Master,15,7.1,119732,2,2,Work,Employment,Single,0,1,1,1,19,Approved
19,Bulgaria,Master,2,6.6,67027,3,3,Work,Employment,Married,0,1,1,0,27,Approved
39,Qatar,Bachelor,0,6.0,25577,2,9,Student,Education,Divorced,2,1,0,1,41,Approved
51,Kenya,Master,5,7.4,104994,4,13,Work,Employment,Married,1,1,1,1,23,Approved
24,Norway,Master,2,7.8,53288,3,6,Student,Education,Single,0,1,0,1,61,Approved
47,Switzerland,Bachelor,9,7.0,66719,2,7,Student,Education,Married,0,0,0,1,64,Approved
67,France,Bachelor,3,7.4,66694,4,9,Work,Employment,Single,0,0,1,1,47,Approved
69,Sweden,Master,4,7.0,46073,2,5,Work,Employment,Widowed,1,1,1,1,29,Approved
29,Pakistan,Master,3,8.4,102532,4,13,Tourist,Tourism,Divorced,1,1,0,0,82,Rejected
42,South Africa,Bachelor,14,6.8,79473,1,1,Work,Employment,Married,2,1,1,1,59,Approved
59,Bulgaria,Bachelor,8,7.6,77804,3,9,Tourist,Tourism,Married,0,0,0,1,29,Rejected
22,Singapore,Bachelor,0,7.5,41058,1,4,Tourist,Tourism,Single,0,1,0,0,19,Approved
20,Netherlands,Bachelor,0,7.8,55490,0,1,Work,Employment,Married,3,1,0,0,35,Approved
22,Bulgaria,High School,3,5.3,15200,1,5,Student,Education,Married,1,1,0,0,57,Rejected
60,Serbia,Master,18,7.9,116298,1,2,Work,Employment,Divorced,1,1,1,0,66,Approved
47,Mexico,Master,9,8.2,61252,2,9,Tourist,Tourism,Widowed,1,1,0,1,58,Approved
56,Serbia,Master,2,7.0,44886,1,4,Student,Education,Single,0,0,0,1,45,Rejected
30,Chile,Master,4,7.9,52404,1,5,Family,Family Reunion,Single,0,1,0,1,20,Approved
63,Denmark,Bachelor,10,7.4,33275,1,1,Student,Education,Married,1,1,0,0,43,Approved
29,Colombia,Bachelor,6,6.3,36984,4,8,Student,Education,Single,0,1,0,1,25,Approved
51,Finland,PhD,7,7.2,136407,2,7,Student,Education,Single,0,1,0,1,31,Approved
22,Lebanon,Bachelor,0,7.6,35450,3,4,Work,Employment,Married,3,1,1,0,55,Approved
63,Ecuador,Bachelor,11,6.4,22024,2,2,Family,Family Reunion,Single,0,1,0,1,52,Approved
48,Poland,PhD,13,7.1,159764,2,7,Work,Employment,Married,0,0,1,1,88,Rejected
61,Chile,Master,9,7.2,53186,3,9,Tourist,Tourism,Divorced,1,1,0,0,35,Approved
22,Jordan,Bachelor,0,7.3,25796,2,8,Work,Employment,Married,1,1,1,0,32,Rejected
62,Peru,Bachelor,1,6.3,62616,1,6,Work,Employment,Single,0,1,1,1,42,Approved
68,Hong Kong,Bachelor,5,6.5,24792,2,6,Business,Business,Single,0,1,0,1,49,Rejected
33,UK,PhD,5,8.9,103822,3,11,Work,Employment,Divorced,2,1,0,1,19,Approved
33,France,Master,3,8.2,75929,4,15,Work,Employment,Married,0,1,1,0,50,Approved
38,Thailand,Bachelor,9,7.1,63795,2,6,Student,Education,Single,0,1,0,1,72,Rejected
35,Rwanda,Bachelor,0,7.8,48997,2,9,Student,Education,Married,3,1,0,0,52,Rejected
43,UAE,Bachelor,6,6.6,66073,3,5,Student,Education,Single,0,1,0,1,57,Approved
41,Romania,Master,13,7.8,88037,2,5,Tourist,Tourism,Single,0,1,0,0,52,Approved
32,Poland,Master,7,8.1,89111,2,2,Student,Education,Married,1,1,0,0,97,Rejected
63,Ghana,PhD,7,9.5,65993,2,6,Work,Employment,Married,0,1,1,1,34,Approved
29,South Africa,Bachelor,6,7.8,40074,1,4,Work,Employment,Single,0,1,0,1,37,Approved
28,Chile,Bachelor,4,6.2,56113,1,6,Student,Education,Single,0,1,0,1,25,Approved
56,Hungary,Bachelor,4,7.5,78382,2,7,Student,Education,Single,0,0,0,1,34,Rejected
45,Tanzania,Bachelor,4,7.3,66737,0,7,Tourist,Tourism,Widowed,2,1,0,0,35,Rejected
29,Indonesia,Bachelor,6,7.0,58367,3,3,Work,Employment,Single,0,1,1,0,38,Approved
51,Ireland,PhD,5,9.3,81323,0,2,Work,Employment,Married,1,1,1,1,47,Approved
45,Iran,Master,9,7.0,119971,4,4,Business,Business,Divorced,2,0,0,0,36,Rejected
57,UK,Bachelor,13,6.4,24581,3,12,Tourist,Tourism,Single,0,1,0,0,33,Rejected
48,Peru,Bachelor,7,7.7,47398,4,10,Work,Employment,Single,0,1,1,1,63,Approved
42,Algeria,Bachelor,10,6.0,21214,3,5,Work,Employment,Single,0,1,1,1,56,Rejected
39,Nigeria,Bachelor,1,6.1,23845,2,9,Business,Business,Married,2,0,1,1,63,Rejected
61,Czech Republic,Master,2,8.2,61630,4,6,Student,Education,Married,3,1,0,0,32,Approved
25,Slovakia,High School,2,6.9,29014,4,9,Business,Business,Single,0,0,1,0,75,Rejected
39,Kenya,Master,4,8.1,76901,4,14,Work,Employment,Single,0,1,1,1,73,Rejected
33,Egypt,Bachelor,4,6.6,41700,1,6,Tourist,Tourism,Single,0,1,0,0,21,Approved
26,Lebanon,Master,2,7.0,70936,2,7,Work,Employment,Divorced,0,1,1,0,50,Approved
52,Greece,Master,5,8.2,76486,4,14,Tourist,Tourism,Married,3,0,0,0,52,Approved
65,Rwanda,Bachelor,6,6.4,28536,3,3,Student,Education,Divorced,1,1,0,1,49,Approved
32,Taiwan,Master,2,6.9,47903,2,10,Work,Employment,Married,3,0,1,1,33,Approved
60,Belgium,Bachelor,2,8.0,62662,4,10,Student,Education,Married,0,1,0,0,52,Rejected
29,Romania,Bachelor,1,6.9,74847,2,3,Business,Business,Single,0,1,0,1,43,Approved
58,Singapore,Bachelor,0,6.3,30150,1,4,Tourist,Tourism,Divorced,2,1,0,1,65,Rejected
52,Switzerland,High School,0,5.5,24187,2,9,Student,Education,Married,1,1,0,0,50,Rejected
63,Ukraine,High School,2,5.4,11833,1,3,Tourist,Tourism,Married,2,1,0,0,35,Rejected
66,Saudi Arabia,Bachelor,5,7.2,79010,2,7,Tourist,Tourism,Married,3,1,0,1,31,Rejected
37,Ghana,Master,12,8.4,107262,1,3,Tourist,Tourism,Single,0,1,0,1,56,Rejected
57,Switzerland,Master,4,7.5,112178,2,7,Work,Employment,Married,2,1,1,1,33,Approved
27,Ethiopia,Bachelor,3,6.9,29843,0,6,Work,Employment,Single,0,0,1,0,43,Rejected
29,Hong Kong,Master,2,7.1,78889,4,10,Work,Employment,Married,2,1,1,0,36,Approved
19,South Africa,Bachelor,0,7.3,36412,1,5,Work,Employment,Married,3,1,0,1,29,Approved
54,Jordan,Bachelor,5,6.0,33894,0,6,Business,Business,Single,0,1,0,0,35,Rejected
66,Slovakia,PhD,11,9.4,112960,0,2,Work,Employment,Single,0,1,1,1,13,Approved
20,Singapore,Bachelor,0,7.5,43524,1,5,Student,Education,Single,0,1,0,1,33,Rejected
23,Russia,Master,2,7.3,72694,3,3,Work,Employment,Single,0,1,1,0,56,Rejected
45,Mexico,Master,2,8.3,106133,3,12,Tourist,Tourism,Divorced,2,1,0,0,27,Approved
31,Iran,Master,2,8.0,70255,3,13,Student,Education,Married,0,1,0,1,54,Approved
27,Cambodia,Master,2,6.9,115930,1,1,Work,Employment,Married,1,1,0,0,33,Approved
25,Finland,Bachelor,1,7.0,62089,0,3,Family,Family Reunion,Married,1,1,0,1,68,Rejected
24,Kenya,Master,2,8.4,117224,1,1,Business,Business,Married,3,1,1,0,57,Approved
48,Cambodia,Master,16,7.0,110793,0,1,Student,Education,Single,0,1,0,0,20,Approved
37,Spain,Bachelor,9,7.5,62048,1,1,Business,Business,Single,0,1,0,1,26,Approved
39,Peru,Bachelor,0,7.3,39747,4,14,Work,Employment,Single,0,1,0,1,36,Approved
33,Canada,Master,4,6.5,74332,4,4,Work,Employment,Single,0,1,1,1,64,Approved
29,Belgium,Bachelor,1,7.5,64402,0,7,Tourist,Tourism,Single,0,1,0,0,14,Approved
44,Egypt,Bachelor,0,7.9,58452,2,5,Work,Employment,Divorced,1,1,1,1,56,Approved
23,Sweden,Bachelor,0,6.6,41376,2,6,Business,Business,Single,0,1,1,0,37,Rejected
50,Jordan,Master,19,6.5,83209,3,7,Student,Education,Married,1,1,0,1,52,Approved
45,Hong Kong,Master,2,8.3,77563,2,10,Tourist,Tourism,Married,3,1,0,0,38,Approved
42,Philippines,Master,13,6.6,93472,2,7,Work,Employment,Widowed,1,1,1,1,31,Approved
43,Australia,High School,3,5.9,19439,1,5,Student,Education,Divorced,1,0,0,1,47,Rejected
32,Brazil,Bachelor,6,7.9,59291,0,1,Student,Education,Single,0,0,0,0,31,Approved
32,Chile,PhD,5,7.2,157648,1,5,Student,Education,Single,0,1,0,1,58,Approved
64,Rwanda,Bachelor,10,6.4,26853,0,2,Tourist,Tourism,Single,0,0,0,0,31,Approved
26,Japan,PhD,5,7.5,95969,1,2,Work,Employment,Widowed,1,0,1,0,26,Approved
63,Myanmar,Bachelor,10,7.3,44874,3,6,Business,Business,Single,0,0,0,0,80,Rejected
48,Germany,Bachelor,5,6.1,75897,0,2,Tourist,Tourism,Married,2,1,0,0,51,Rejected
28,Ethiopia,High School,2,6.6,28977,0,3,Work,Employment,Divorced,0,1,1,0,51,Rejected
38,South Korea,Bachelor,8,7.0,33541,1,4,Work,Employment,Divorced,2,1,0,0,28,Approved
29,Portugal,Master,4,7.4,54274,4,5,Business,Business,Married,2,1,1,1,32,Approved
47,Algeria,Bachelor,11,7.3,20002,2,7,Work,Employment,Single,0,1,1,1,56,Approved
37,Hong Kong,Master,5,7.3,68314,3,10,Work,Employment,Single,0,1,1,1,87,Rejected
28,Rwanda,Bachelor,1,6.6,59462,3,12,Work,Employment,Single,0,1,1,1,47,Rejected
39,Bulgaria,Master,5,6.6,50391,4,14,Family,Family Reunion,Married,0,1,0,1,17,Approved
29,Sri Lanka,Master,2,7.9,112682,0,2,Work,Employment,Single,0,1,1,1,45,Approved
47,Portugal,Master,11,7.7,100645,0,5,Work,Employment,Married,3,1,0,1,16,Approved
37,Taiwan,PhD,6,8.2,175844,4,12,Business,Business,Married,0,1,0,1,52,Approved
31,Australia,Master,4,7.9,78374,0,2,Tourist,Tourism,Married,0,1,0,0,47,Approved
52,Malaysia,Bachelor,9,6.3,31161,1,7,Student,Education,Single,0,1,0,1,33,Approved
53,Israel,Bachelor,12,7.2,61580,2,5,Student,Education,Divorced,0,1,0,0,64,Approved
61,Indonesia,PhD,20,8.3,189560,3,7,Student,Education,Widowed,1,1,0,1,62,Approved
31,India,High School,4,6.1,29722,0,5,Student,Education,Single,0,1,0,1,67,Rejected
32,Belgium,Master,4,7.3,101313,2,4,Student,Education,Married,2,1,0,0,53,Approved
21,Kuwait,Master,2,8.0,71958,3,4,Tourist,Tourism,Married,3,1,0,0,22,Approved
44,Serbia,Bachelor,0,6.3,33739,1,7,Work,Employment,Married,2,1,1,1,34,Approved
27,Switzerland,Bachelor,1,7.3,27689,4,10,Tourist,Tourism,Single,0,0,0,0,43,Rejected
54,Hungary,Bachelor,6,7.4,77435,4,16,Student,Education,Single,0,1,0,1,59,Approved
39,Slovakia,Bachelor,6,7.8,33895,1,3,Business,Business,Divorced,0,1,1,1,35,Approved
48,Greece,High School,4,5.2,28327,3,5,Work,Employment,Married,3,1,1,1,29,Approved
69,Rwanda,Master,19,7.8,51254,2,10,Tourist,Tourism,Married,2,1,0,0,40,Approved
30,Spain,Master,4,7.2,95833,4,15,Tourist,Tourism,Single,0,1,0,0,19,Approved
62,UAE,Bachelor,8,7.8,55950,1,1,Work,Employment,Married,2,1,1,1,50,Approved
21,France,Bachelor,0,6.5,68466,1,7,Student,Education,Married,0,1,0,0,48,Approved
36,Singapore,Bachelor,1,6.3,76879,4,11,Business,Business,Divorced,0,1,1,0,56,Rejected
64,Turkey,High School,3,6.9,19408,1,4,Student,Education,Single,0,1,0,0,59,Approved
26,Croatia,Bachelor,2,7.4,71981,1,1,Student,Education,Married,3,0,0,1,54,Rejected
55,UK,Master,5,8.2,54080,2,3,Business,Business,Single,0,1,1,0,55,Rejected
65,Russia,Bachelor,5,7.6,63205,4,9,Business,Business,Single,0,1,0,0,19,Approved
53,South Korea,Master,17,6.6,55261,4,15,Tourist,Tourism,Single,0,1,0,1,27,Approved
45,Taiwan,Bachelor,8,7.1,20432,0,3,Tourist,Tourism,Married,0,0,0,0,70,Rejected
20,Norway,Master,2,8.4,101256,0,3,Work,Employment,Single,0,0,1,1,60,Approved
67,Nepal,Bachelor,9,7.1,74095,2,8,Work,Employment,Single,0,1,1,1,40,Approved
26,Thailand,Master,2,6.9,50778,1,5,Tourist,Tourism,Single,0,1,0,0,55,Approved
62,Austria,High School,3,5.5,25952,2,5,Student,Education,Widowed,2,1,0,1,54,Approved
